date,value
2023-02-05,65044.003
2023-02-06,65047.867
2023-02-07,65046.576
2023-02-08,65049.275
2023-02-09,65049.857
2023-02-10,65053.918
2023-02-11,65057.758
2023-02-12,65070.903
2023-02-13,65089.789
2023-02-14,65106.845
2023-02-15,65119.048
2023-02-16,65118.93
2023-02-17,65123.453
2023-02-18,65129.18
2023-02-19,65132.638
2023-02-20,65131.162
2023-02-21,65131.471
2023-02-22,65131.659
2023-02-23,65134.546
2023-02-24,65141.952
2023-02-25,65149.209
2023-02-26,65146.653
2023-02-27,65152.1
2023-02-28,65162.07
2023-03-01,65164.822
2023-03-02,65167.066
2023-03-03,65166.185
2023-03-04,65167.185
2023-03-05,65167.601
2023-03-06,65168.959
2023-03-07,65179.623
2023-03-08,65188.569
2023-03-09,65188.569
2023-03-10,65194.338
2023-03-11,65195.986
2023-03-12,65200.819
2023-03-13,65213.3
2023-03-14,65212.939
2023-03-15,65215.245
2023-03-16,65215.723
2023-03-17,65227.785
2023-03-18,65229.964
2023-03-19,65233.886
2023-03-20,65237.883
2023-03-21,65238.812
2023-03-22,65239.387
2023-03-23,65244.709
2023-03-24,65247.054
2023-03-25,65247.78
2023-03-26,65247.732
2023-03-27,65246.249
2023-03-28,65252.727
2023-03-29,65253.233
2023-03-30,65249.681
2023-03-31,65249.749
2023-04-01,65250.427
2023-04-02,65251.321
2023-04-03,65251.546
2023-04-04,65252.795
2023-04-05,65254.603
2023-04-06,65254.820999999996
2023-04-07,65255.741
2023-04-08,65258.418
2023-04-09,65258.757
2023-04-10,65263.49
2023-04-11,65265.008
2023-04-12,65265.740999999995
2023-04-13,65267.399
2023-04-14,65276.122
2023-04-15,65275.618
2023-04-16,65275.655
2023-04-17,65275.835
2023-04-18,65276.041
2023-04-19,65277.306
2023-04-20,65282.35
2023-04-21,65279.491
2023-04-22,65280.175
2023-04-23,65281.473
2023-04-24,65270.791
2023-04-25,65271.771
2023-04-26,65273.419
2023-04-27,65273.419
2023-04-28,65273.486
2023-04-29,65273.632
2023-04-30,65268.837
2023-05-01,65269.021
2023-05-02,65269.021
2023-05-03,65295.983
2023-05-04,65296.021
2023-05-05,65296.445
2023-05-06,65296.597
2023-05-07,65296.365
2023-05-08,65296.441
2023-05-09,65296.441
2023-05-10,65291.312
2023-05-11,65292.19
2023-05-12,65288.2135
2023-05-13,65283.6
2023-05-14,65284.226
2023-05-15,65279.168
2023-05-16,65281.526
2023-05-17,65283.248
2023-05-18,65283.802
2023-05-19,65283.303
2023-05-20,65288.662
2023-05-21,65289.161
2023-05-22,65289.073
2023-05-23,65289.073
2023-05-24,65289.164
2023-05-25,65287.786
2023-05-26,65288.369
2023-05-27,65289.609
2023-05-28,65289.852
2023-05-29,65289.147
2023-05-30,65289.601
